actual,proposed
0.0,0.03673757612705231
0.0,0.0357440710067749
0.0,0.03475544601678848
0.0,0.033770736306905746
0.0,0.03181297332048416
0.0,0.03083926998078823
0.0,0.02986922673881054
0.0,0.02896672487258911
0.0,0.02809678390622139
0.0,0.02722642756998539
0.0,0.026323094964027405
0.0,0.025388073176145554
0.0,0.024487297981977463
0.0,0.02352205291390419
0.0,0.022624587640166283
0.0,0.02179081179201603
0.0,0.020955368876457214
0.0,0.019372019916772842
0.0,0.01789957843720913
0.0,0.01659298874437809
0.0,0.016068894416093826
0.0,0.015596820041537285
0.0,0.015139253810048103
0.0,0.014698276296257973
0.0,0.014269834384322166
0.0,0.013859397731721401
0.0,0.013460375368595123
0.0,0.013107610866427422
0.0,0.012798817828297615
0.0,0.01246587373316288
0.0,0.012146536260843277
0.0,0.011835867539048195
0.0,0.011405721306800842
0.0,0.010992376133799553
0.0,0.010590977966785431
0.0,0.010235591791570187
0.0,0.009275366552174091
0.0,0.00885045062750578
0.0,0.00849991850554943
0.0,0.008186593651771545
0.0,0.007840336300432682
0.0,0.007478103507310152
0.0,0.007128520868718624
0.0,0.006555464584380388
0.0,0.006270883604884148
0.0,0.006020813249051571
0.0,0.005803466308861971
0.0,0.005608496256172657
0.0,0.005405467934906483
0.0,0.005287034437060356
0.0,0.005189039744436741
0.0,0.0051362900994718075
0.0,0.005101783666759729
0.0,0.005077934358268976
0.0,0.0051172212697565556
0.0,0.005212665069848299
0.0,0.005326637998223305
0.0,0.005486444104462862
0.0,0.005596347153186798
0.0,0.0057494728825986385
0.0,0.005938360001891851
0.0,0.006166806910187006
0.0,0.006397090386599302
0.0,0.006882944609969854
0.0,0.007117400877177715
0.0,0.007345195859670639
0.0,0.007531386334449053
0.0,0.007707057986408472
0.0,0.00790650025010109
0.0,0.008063917979598045
0.0,0.008183074183762074
0.0,0.008297325111925602
0.0,0.008403558284044266
0.0,0.008536947891116142
0.0,0.008692610077559948
0.0,0.00884703453630209
0.0,0.008990764617919922
0.0,0.009161273017525673
0.0,0.009322010912001133
0.0,0.009476488456130028
0.0,0.00963639933615923
0.0,0.00988837145268917
0.0,0.010143112391233444
0.0,0.01039016805589199
0.0,0.010652301833033562
0.0,0.010942645370960236
0.0,0.011178399436175823
0.0,0.011417094618082047
0.0,0.011630645953118801
0.0,0.011842864565551281
0.0,0.012073731049895287
0.0,0.012309696525335312
0.0,0.01255752518773079
0.0,0.012796741910278797
0.0,0.01305310521274805
0.0,0.013302517123520374
0.0,0.01382023748010397
0.0,0.014044176787137985
0.0,0.014247625134885311
0.0,0.014445713721215725
0.0,0.014600696973502636
0.0,0.014717428013682365
0.0,0.014796105213463306
0.0,0.01490189228206873
0.0,0.015035104006528854
0.0,0.015156238339841366
0.0,0.015283948741853237
0.0,0.015390667133033276
0.0,0.015578662045300007
0.0,0.015612307004630566
0.0,0.015619846992194653
0.0,0.015618634410202503
0.0,0.01565130054950714
0.0,0.01567690446972847
0.0,0.015642890706658363
0.0,0.01555956993252039
0.0,0.015536366030573845
0.0,0.015498622320592403
0.0,0.01546487957239151
0.0,0.01542020682245493
0.0,0.015361219644546509
0.0,0.015256856568157673
0.0,0.015166260302066803
0.0,0.015125988982617855
0.0,0.015138639137148857
0.0,0.015076551586389542
0.0,0.015075057744979858
0.0,0.01514110341668129
0.0,0.015320640057325363
0.0,0.01539845485240221
0.0,0.015514367260038853
0.0,0.015619556419551373
0.0,0.015751292929053307
0.0,0.015909846872091293
0.0,0.016093851998448372
0.0,0.016300728544592857
0.0,0.01653249002993107
0.0,0.016784776002168655
0.0,0.017060261219739914
0.0,0.017259394749999046
0.0,0.017450451850891113
0.0,0.01762416772544384
0.0,0.01780189387500286
0.0,0.01793953776359558
0.0,0.01807095669209957
0.0,0.018248403444886208
0.0,0.01847139187157154
0.0,0.018543407320976257
0.0,0.018611235544085503
0.0,0.018701905384659767
0.0,0.018795395269989967
0.0,0.01882341504096985
0.0,0.01881275326013565
0.0,0.018793832510709763
0.0,0.01885407231748104
0.0,0.018928496167063713
0.0,0.018977541476488113
0.0,0.01912391185760498
0.0,0.019152432680130005
0.0,0.01919366419315338
0.0,0.01922466978430748
0.0,0.019254548475146294
0.0,0.019279109314084053
0.0,0.019271159544587135
0.0,0.01925806887447834
0.0,0.019286422058939934
0.0,0.019342361018061638
0.0,0.019328022375702858
0.0,0.01925455592572689
0.0,0.019349144771695137
0.0,0.019429003819823265
0.0,0.019532466307282448
0.0,0.019636103883385658
0.0,0.019759105518460274
0.0,0.01989012584090233
0.0,0.019999336451292038
0.0,0.020116494968533516
0.0,0.020227571949362755
0.0,0.020325638353824615
0.0,0.020428720861673355
0.0,0.020518703386187553
0.0,0.020578837022185326
0.0,0.020593073219060898
0.0,0.020649190992116928
0.0,0.02074933610856533
0.0,0.02082507498562336
0.0,0.02085834927856922
0.0,0.020903294906020164
0.0,0.0209683645516634
0.0,0.021068209782242775
0.0,0.0212236400693655
0.0,0.021404962986707687
0.0,0.02157786674797535
0.0,0.021778132766485214
0.0,0.02221592329442501
0.0,0.022452782839536667
0.0,0.02264825440943241
0.0,0.02301555871963501
0.0,0.023182470351457596
0.0,0.02334929071366787
0.0,0.02351117879152298
0.0,0.02366257645189762
0.0,0.02380797453224659
0.0,0.02414350025355816
0.0,0.024450186640024185
0.0,0.02459297515451908
0.0,0.024701567366719246
0.0,0.02490246668457985
0.0,0.025147689506411552
0.0,0.025291461497545242
